Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
73,29.391367,17.169462,0.9755681951840719,0.029472995134997963,dataset_snu_cell_05_f,62.169384,dataset_snu_cell_05_f,0.9127269387245178
74,22.673706,7.668342,0.9894446730613708,0.0067293495141137385,dataset_snu_cell_03_n,34.196148,dataset_snu_cell_03_n,0.9794824719429016
75,27.908426,3.4642642,0.9859616657098135,0.003347344871135481,dataset_snu_cell_04_f,31.564943,dataset_snu_cell_02_n,0.9819890856742859
76,34.1646,25.924746,0.9616564512252808,0.06573520443983405,dataset_snu_cell_05_n,91.8263,dataset_snu_cell_05_n,0.8147205114364624
77,35.034878,28.614727,0.9567343890666962,0.07576930582408367,dataset_snu_cell_05_n,98.34865,dataset_snu_cell_05_n,0.7874652147293091
78,34.674397,18.824148,0.967910905679067,0.04194063023660488,dataset_snu_cell_05_f,74.36905,dataset_snu_cell_05_f,0.8751146793365479
79,43.00999,23.844893,0.9493749638398489,0.06326790573062865,dataset_snu_cell_05_n,92.78884,dataset_snu_cell_05_n,0.8108158707618713
80,45.09698,25.298777,0.9444585045178732,0.06997104353648162,dataset_snu_cell_05_n,97.437096,dataset_snu_cell_05_n,0.7913867831230164
81,17.580227,4.5641365,0.9938570062319437,0.00299494100574036,dataset_snu_cell_13_f,22.780022,dataset_snu_cell_13_f,0.9895243644714355
82,23.424414,8.356966,0.9880989094575247,0.009125973968983792,dataset_snu_cell_12_f,36.5003,dataset_snu_cell_12_f,0.9731053113937378
83,23.70507,13.64222,0.9843302170435587,0.021683442892296515,dataset_snu_cell_07_f,53.103764,dataset_snu_cell_07_f,0.9361487030982971
84,37.581043,29.272833,0.9473134080568949,0.09278556212817467,dataset_snu_cell_15_n,102.59877,dataset_snu_cell_15_n,0.7399834990501404
85,25.957426,6.152317,0.9871040284633636,0.005828637825096518,dataset_snu_cell_10_f,34.717228,dataset_snu_cell_10_f,0.9787497520446777
86,21.358416,7.1510453,0.9908705751101176,0.005433227752985664,dataset_snu_cell_08_f,31.749025,dataset_snu_cell_08_f,0.9821415543556213
87,23.358187,7.30538,0.9892529547214508,0.0057210799219509145,dataset_snu_cell_10_f,32.517864,dataset_snu_cell_10_f,0.9813569188117981
88,41.60352,28.873678,0.9405659834543864,0.09471317503127966,dataset_snu_cell_15_n,104.63738,dataset_snu_cell_15_n,0.7295479774475098
89,22.616714,7.6821346,0.989014466603597,0.007675212038581351,dataset_snu_cell_12_f,35.332592,dataset_snu_cell_12_f,0.9747986197471619
90,33.88611,17.021542,0.9700064361095428,0.035500999203571956,dataset_snu_cell_05_f,69.07196,dataset_snu_cell_05_f,0.8922715187072754
91,47.40991,22.205166,0.9428101678689321,0.05989416917251668,dataset_snu_cell_05_n,90.38056,dataset_snu_cell_05_n,0.8205087780952454
92,36.58884,7.8136535,0.9733097155888876,0.012633673557081103,dataset_snu_cell_06_n,50.89067,dataset_snu_cell_06_n,0.9479885101318359
93,24.01164,8.812964,0.9884610076745352,0.007397279742972634,dataset_snu_cell_08_f,35.811058,dataset_snu_cell_08_f,0.977279543876648
94,51.796494,20.744175,0.9334436555703481,0.05556183706971943,dataset_snu_cell_05_f,83.30577,dataset_snu_cell_05_f,0.843297004699707
95,45.29591,27.733982,0.9412758449713389,0.07884575411335222,dataset_snu_cell_05_n,102.50297,dataset_snu_cell_05_n,0.7691307663917542
96,17.52032,4.9500937,0.9938633938630422,0.0034217652683296166,dataset_snu_cell_11_n,24.33864,dataset_snu_cell_11_n,0.9888092875480652
97,23.933403,5.9174504,0.988927294810613,0.0053582997612247624,dataset_snu_cell_03_n,35.214073,dataset_snu_cell_03_n,0.9782427549362183
98,21.750826,7.667139,0.9901721477508545,0.006635383660316289,dataset_snu_cell_03_n,33.04839,dataset_snu_cell_03_n,0.9808366298675537
99,29.66456,8.232484,0.98204106092453,0.009140441944483678,dataset_snu_cell_06_n,40.835373,dataset_snu_cell_06_n,0.9665114879608154
