Iteration,Average RMSE,RMSE Std Dev,Average R2,R2 Std Dev,Max RMSE Data Name,Max RMSE Value,Min R2 Data Name,Min R2 Value
28,40.942146,26.683937,0.9485615988572439,0.0654213107813701,dataset_snu_cell_05_n,91.27805,dataset_snu_cell_05_n,0.8108327388763428
29,22.105043,7.0782256,0.9893906911214193,0.007180794878698844,dataset_snu_cell_13_f,32.657585,dataset_snu_cell_13_f,0.9777839779853821
30,32.826298,9.595335,0.9787561098734537,0.012221425981688279,dataset_snu_cell_10_f,49.960175,dataset_snu_cell_10_f,0.954684317111969
31,38.726532,21.026571,0.9581807851791382,0.04942032104203079,dataset_snu_cell_05_n,81.07197,dataset_snu_cell_05_n,0.8507704734802246
32,28.395922,8.035875,0.9835399985313416,0.010632655587710321,dataset_snu_cell_06_n,42.961777,dataset_snu_cell_06_n,0.9617547988891602
33,29.183456,10.029159,0.9807051916917165,0.016311935459044965,dataset_snu_cell_07_f,47.838432,dataset_snu_cell_07_f,0.9464314579963684
34,55.5304,33.947536,0.8975191911061605,0.11004695632965796,dataset_snu_cell_15_n,111.9368,dataset_snu_cell_15_n,0.6795599460601807
35,33.432045,8.408888,0.9786633849143982,0.010527947219161385,dataset_snu_cell_10_f,45.763977,dataset_snu_cell_10_f,0.9619768261909485
36,41.8425,23.826641,0.9502964715162913,0.06268886646259927,dataset_snu_cell_05_n,90.74224,dataset_snu_cell_05_n,0.8130470514297485
37,33.884995,21.662855,0.9654529988765717,0.04880175229382238,dataset_snu_cell_05_n,79.143326,dataset_snu_cell_05_n,0.8577861785888672
38,22.844,7.062447,0.9889586965243021,0.005880121938111538,dataset_snu_cell_12_f,30.485178,dataset_snu_cell_12_f,0.9806413054466248
39,34.251904,15.716424,0.9706768095493317,0.03200802663148924,dataset_snu_cell_05_f,64.87197,dataset_snu_cell_05_f,0.9017668962478638
40,20.828295,4.704561,0.9917284746964773,0.0035899994829898777,dataset_snu_cell_08_f,27.738585,dataset_snu_cell_08_f,0.9859619140625
41,41.587723,28.952753,0.9396579265594482,0.09442264366695038,dataset_snu_cell_15_n,102.7709,dataset_snu_cell_15_n,0.7298896312713623
42,26.08618,10.188983,0.9833759367465973,0.013672294827254862,dataset_snu_cell_07_f,43.187965,dataset_snu_cell_07_f,0.9563401937484741
43,29.300531,23.929138,0.9678141375382742,0.04752151245651865,dataset_snu_cell_05_n,76.42421,dataset_snu_cell_05_n,0.8673903346061707
44,42.65192,28.176987,0.9373067617416382,0.08814318904340636,dataset_snu_cell_15_n,99.491035,dataset_snu_cell_15_n,0.7468552589416504
45,37.292652,29.635115,0.9455389678478241,0.09655364996067357,dataset_snu_cell_15_n,102.78709,dataset_snu_cell_15_n,0.729804515838623
46,47.263165,32.205006,0.9216254750887553,0.11027697167396468,dataset_snu_cell_15_n,110.694565,dataset_snu_cell_15_n,0.6866327524185181
47,35.661648,27.66547,0.9540702799956003,0.061057918958320634,dataset_snu_cell_05_n,84.71113,dataset_snu_cell_05_n,0.8370726108551025
48,24.259558,4.4719477,0.9888382852077484,0.004525712264960733,dataset_snu_cell_03_n,32.86877,dataset_snu_cell_03_n,0.9804821014404297
49,44.296585,17.827345,0.9526078502337137,0.04853430185668554,dataset_snu_cell_05_n,82.26743,dataset_snu_cell_05_n,0.846337080001831
50,29.992147,24.887053,0.9667851726214091,0.053395012652532096,dataset_snu_cell_05_n,81.4033,dataset_snu_cell_05_n,0.8495482206344604
51,33.305126,12.677853,0.9762894908587137,0.016086847079727955,dataset_snu_cell_10_f,54.218334,dataset_snu_cell_10_f,0.9466304779052734
52,40.110554,24.076405,0.9504674971103668,0.046644548130953936,dataset_snu_cell_05_f,72.852554,dataset_snu_cell_05_f,0.876110851764679
53,34.054424,14.959313,0.9711288511753082,0.02987095358137364,dataset_snu_cell_05_f,63.30848,dataset_snu_cell_05_f,0.9064449071884155
54,40.330173,15.700717,0.9608842233816782,0.03575058621179306,dataset_snu_cell_05_f,70.14598,dataset_snu_cell_05_f,0.8851451277732849
55,52.01346,28.193497,0.9174015720685323,0.10252280691817886,dataset_snu_cell_15_n,108.504814,dataset_snu_cell_15_n,0.6989080905914307
56,34.130306,8.440113,0.9762740631898245,0.01094178610480674,dataset_snu_cell_06_n,43.915367,dataset_snu_cell_06_n,0.9600381255149841
57,42.401142,20.89357,0.9504860242207845,0.05045230136749078,dataset_snu_cell_05_f,75.50068,dataset_snu_cell_05_f,0.8669406175613403
58,28.693853,9.498699,0.9832020898660024,0.010190195807539259,dataset_snu_cell_08_f,43.633774,dataset_snu_cell_08_f,0.9652635455131531
59,35.92445,13.110497,0.9723475873470306,0.020665166057271145,dataset_snu_cell_02_n,59.196945,dataset_snu_cell_02_n,0.9308819770812988
60,31.69111,21.4303,0.9682575364907583,0.04513500830704336,dataset_snu_cell_05_n,75.96961,dataset_snu_cell_05_n,0.8689632415771484
61,25.316542,6.0161185,0.9878468910853068,0.005496155258516327,dataset_snu_cell_04_f,34.652664,dataset_snu_cell_04_f,0.9791333079338074
62,32.890686,9.438802,0.9780596097310384,0.0104315254725629,dataset_snu_cell_08_f,43.598488,dataset_snu_cell_08_f,0.9653196930885315
63,27.66535,10.132933,0.9832379519939423,0.01341198837379037,dataset_snu_cell_02_n,47.897366,dataset_snu_cell_02_n,0.9547502994537354
64,22.111288,7.185569,0.9902720352013906,0.006268577648157778,dataset_snu_cell_08_f,34.74789,dataset_snu_cell_08_f,0.9779708981513977
65,39.31336,29.233385,0.9425354997316996,0.09767473204919838,dataset_snu_cell_15_n,103.76878,dataset_snu_cell_15_n,0.724618673324585
66,41.277523,26.69764,0.9461086293061575,0.06497616931516151,dataset_snu_cell_05_n,87.44354,dataset_snu_cell_05_n,0.826392412185669
67,22.047144,10.964086,0.9872732361157736,0.014948170216470876,dataset_snu_cell_07_f,44.13654,dataset_snu_cell_07_f,0.9544012546539307
68,36.667496,21.970758,0.9648129343986511,0.04493843989920953,dataset_snu_cell_02_n,82.45008,dataset_snu_cell_02_n,0.8659166097640991
69,38.420494,27.056244,0.9474091033140818,0.08507069924961615,dataset_snu_cell_15_n,97.273705,dataset_snu_cell_15_n,0.7580130696296692
70,41.75098,30.7364,0.9357348084449768,0.10989929852034928,dataset_snu_cell_15_n,110.07542,dataset_snu_cell_15_n,0.6901284456253052
71,21.63201,7.6269336,0.9902593493461609,0.005942356147692778,dataset_snu_cell_11_n,31.482876,dataset_snu_cell_11_n,0.9806984663009644
72,35.754673,18.113428,0.965869536002477,0.03728348933923576,dataset_snu_cell_05_f,68.937195,dataset_snu_cell_05_f,0.8890694975852966
73,36.779488,11.191891,0.9729436139265696,0.014141580534073583,dataset_snu_cell_10_f,52.10667,dataset_snu_cell_10_f,0.9507067203521729
74,26.909927,3.5178258,0.9863775968551636,0.004098390243091731,dataset_snu_cell_13_f,31.741924,dataset_snu_cell_13_f,0.9790123105049133
75,45.475628,20.5891,0.9496171176433563,0.04878789155265673,dataset_snu_cell_02_n,88.304405,dataset_snu_cell_02_n,0.8461995720863342
76,41.479,22.727854,0.9524430831273397,0.059136018624098646,dataset_snu_cell_05_n,88.50141,dataset_snu_cell_05_n,0.8221665024757385
77,33.2714,24.95043,0.9615068236986796,0.05486519159201951,dataset_snu_cell_05_n,82.24701,dataset_snu_cell_05_n,0.8464133739471436
78,26.722193,7.321428,0.9858630001544952,0.006845574687365978,dataset_snu_cell_04_f,38.473686,dataset_snu_cell_04_f,0.9742778539657593
79,29.767403,8.348091,0.9825139045715332,0.008636206832432113,dataset_snu_cell_10_f,42.86406,dataset_snu_cell_10_f,0.9666429758071899
80,37.596416,11.705254,0.9683026870091757,0.021788253562484265,dataset_snu_cell_07_f,56.787415,dataset_snu_cell_07_f,0.9245150685310364
81,45.26681,26.35751,0.93426646788915,0.0872000531830958,dataset_snu_cell_15_n,100.09454,dataset_snu_cell_15_n,0.7437748312950134
82,35.15338,22.073956,0.9633885224660238,0.04506774206875333,dataset_snu_cell_05_n,76.483795,dataset_snu_cell_05_n,0.8671834468841553
83,23.189478,7.391452,0.9889598290125529,0.00681494663619038,dataset_snu_cell_08_f,34.609455,dataset_snu_cell_08_f,0.9781460762023926
84,43.88205,26.69941,0.9460239907105764,0.06265185947460124,dataset_snu_cell_02_n,96.47107,dataset_snu_cell_02_n,0.8164362907409668
85,38.736893,22.714045,0.9568828841050466,0.055046246543903,dataset_snu_cell_05_n,84.640144,dataset_snu_cell_05_n,0.837345540523529
86,39.346577,26.04493,0.9553822974363962,0.0585913069298071,dataset_snu_cell_02_n,93.07589,dataset_snu_cell_02_n,0.8291294574737549
87,29.958206,6.9351277,0.9817389945189158,0.00733525239887863,dataset_snu_cell_08_f,40.26744,dataset_snu_cell_08_f,0.9704166054725647
88,29.99861,17.106531,0.9739175339539846,0.0295614914815079,dataset_snu_cell_05_f,61.211655,dataset_snu_cell_05_f,0.9125394821166992
89,32.948162,10.560255,0.9776165386041006,0.013574030718678484,dataset_snu_cell_10_f,51.30048,dataset_snu_cell_10_f,0.9522202610969543
90,53.194885,28.601454,0.9131187200546265,0.10278271627043152,dataset_snu_cell_15_n,109.42704,dataset_snu_cell_15_n,0.6937682032585144
91,37.808296,30.469213,0.9432109296321869,0.09984807273968498,dataset_snu_cell_15_n,104.58479,dataset_snu_cell_15_n,0.720270574092865
92,24.788284,4.6083984,0.9882998168468475,0.004475045044911332,dataset_snu_cell_03_n,31.64924,dataset_snu_cell_03_n,0.9819035530090332
93,34.375057,28.089762,0.9525050024191538,0.08513255059648928,dataset_snu_cell_15_n,96.40076,dataset_snu_cell_15_n,0.7623368501663208
94,34.1535,23.804356,0.963197668393453,0.053900793141832194,dataset_snu_cell_05_n,82.72225,dataset_snu_cell_05_n,0.8446332812309265
95,35.340534,24.170486,0.9611521561940511,0.05766790782913403,dataset_snu_cell_05_n,85.48433,dataset_snu_cell_05_n,0.8340847492218018
96,35.062775,21.966085,0.9631138642628988,0.05180386667925411,dataset_snu_cell_05_n,81.80003,dataset_snu_cell_05_n,0.8480781316757202
97,30.230204,10.64144,0.9806117514769236,0.01328413929475506,dataset_snu_cell_06_n,46.566116,dataset_snu_cell_06_n,0.9550682902336121
98,57.677277,18.515255,0.9219762086868286,0.060641500689035524,dataset_snu_cell_05_n,95.10885,dataset_snu_cell_05_n,0.794621467590332
99,30.109743,5.7226267,0.9821793834368387,0.006007641976007167,dataset_snu_cell_09_f,36.501507,dataset_snu_cell_09_f,0.9761638641357422
